Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,74.295,-71.755,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,93.345,-167.005,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,55.245,-52.705,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,55.245,-33.655,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,17.145,-14.605,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,36.195,-33.655,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,93.345,-14.605,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,36.195,-14.605,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,17.145,-33.655,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,55.245,-90.805,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,36.195,-52.705,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,74.295,-14.605,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,17.145,-52.705,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,93.345,-52.705,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,17.145,-71.755,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,74.295,-33.655,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,93.345,-90.805,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,93.345,-71.755,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,55.245,-71.755,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,55.245,-109.855,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,36.195,-71.755,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,17.145,-90.805,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,74.295,-109.855,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,93.345,-33.655,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,93.345,-109.855,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,74.295,-52.705,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,74.295,-128.905,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,36.195,-109.855,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,74.295,-90.805,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,55.245,-147.955,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,36.195,-186.055,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,36.195,-90.805,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,93.345,-128.905,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,93.345,-147.955,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,17.145,-186.055,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,36.195,-128.905,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,36.195,-147.955,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,17.145,-128.905,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,55.245,-167.005,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,17.145,-147.955,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,74.295,-167.005,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,17.145,-109.855,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,17.145,-167.005,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,55.245,-128.905,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,74.295,-147.955,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,36.195,-167.005,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,55.245,-186.055,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,74.295,-186.055,0.0,bottom
J1,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,93.345,-186.055,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,40.005,-33.655,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,78.105,-14.605,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,20.955,-71.755,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,1.905,-33.655,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,40.005,-14.605,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,78.105,-33.655,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,59.055,-14.605,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,1.905,-71.755,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,78.105,-90.805,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,20.955,-33.655,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,20.955,-52.705,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,59.055,-71.755,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,78.105,-52.705,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,40.005,-52.705,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,78.105,-71.755,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,40.005,-71.755,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,59.055,-52.705,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,59.055,-33.655,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,78.105,-167.005,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,1.905,-52.705,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,1.905,-14.605,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,20.955,-14.605,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,78.105,-109.855,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,59.055,-147.955,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,40.005,-147.955,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,40.005,-90.805,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,20.955,-128.905,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,59.055,-167.005,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,1.905,-128.905,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,59.055,-109.855,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,40.005,-186.055,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,78.105,-186.055,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,20.955,-109.855,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,78.105,-128.905,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,59.055,-128.905,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,1.905,-167.005,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,1.905,-109.855,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,1.905,-147.955,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,40.005,-128.905,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,1.905,-186.055,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,59.055,-90.805,0.0,bottom
J2,Conn_01x01_Pin,PinHeader_1x01_P2.54mm_Vertical,20.955,-90.805,0.0,bottom
